Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:18:52.415039,6391,4765,0,1
2026-08-23 07:18:52.415059,6602,5493,2601,1
2026-08-23 07:18:52.415079,6398,4822,0,1
2026-08-23 07:18:52.415099,6493,5549,3120,1
2026-08-23 07:18:52.415119,6369,4845,0,1
2026-08-23 07:18:52.415139,6485,5577,2890,1
2026-08-23 07:18:52.415159,6399,4889,0,1
2026-08-23 07:18:52.415179,6483,5564,2903,1
2026-08-23 07:18:52.415199,6397,4808,0,1
2026-08-23 07:18:52.434914,6486,5002,2713,1
2026-08-23 07:18:52.434934,6382,4405,0,1
2026-08-23 07:18:52.434954,6469,5250,2688,1
2026-08-23 07:18:52.434974,6391,4677,0,1
2026-08-23 07:18:52.434994,6489,5422,2902,1
2026-08-23 07:18:52.435014,6370,4728,0,1
2026-08-23 07:18:52.435034,6355,5252,0,1
2026-08-23 07:18:52.435054,6393,4848,0,1
2026-08-23 07:18:52.435074,6469,5601,2516,1
2026-08-23 07:18:52.435094,6392,4914,0,1
2026-08-23 07:18:52.435114,6475,5591,2263,1
2026-08-23 07:18:52.435134,6380,4891,0,1
2026-08-23 07:18:52.435154,6492,5562,2974,1
2026-08-23 07:18:52.454803,6432,4381,0,1
2026-08-23 07:18:52.454823,6494,5215,2866,1
2026-08-23 07:18:52.454843,6385,4591,0,1
2026-08-23 07:18:52.454863,6486,5407,2973,1
2026-08-23 07:18:52.454883,6392,4717,0,1
2026-08-23 07:18:52.454903,6479,5464,2610,1
2026-08-23 07:18:52.454923,6391,4825,0,1
2026-08-23 07:18:52.454943,6491,5524,2769,1
2026-08-23 07:18:52.454963,6371,4853,0,1
2026-08-23 07:18:52.454983,6474,5550,2876,1
2026-08-23 07:18:52.455003,6401,4863,0,1
2026-08-23 07:18:52.455023,6494,5661,2940,1
2026-08-23 07:18:52.455043,6389,4805,0,1
2026-08-23 07:18:52.474805,6500,4994,2818,1
2026-08-23 07:18:52.474825,6372,4437,0,1
2026-08-23 07:18:52.474845,6474,5251,2608,1
2026-08-23 07:18:52.474865,6402,4685,6,1
2026-08-23 07:18:52.474885,6491,5433,2776,1
2026-08-23 07:18:52.474905,6356,4717,0,1
2026-08-23 07:18:52.474925,6489,5488,3170,1
