time_s,raw_adc
37.8242,1405
37.8242,1291
37.8243,1224
37.8243,1134
37.8244,1052
37.8244,962
37.8245,889
37.8245,836
37.8246,754
37.8246,671
37.8247,635
37.8247,567
37.8248,531
37.8248,465
37.8249,413
37.8249,379
37.8250,326
37.8250,303
37.8251,267
37.8251,231
37.8252,200
37.8252,161
37.8253,134
37.8253,105
37.8254,95
37.8254,76
37.8255,41
37.8255,25
37.8256,11
37.8256,0
37.8257,0
37.8257,0
37.8258,0
37.8258,0
37.8259,0
37.8259,0
37.8260,0
37.8260,0
37.8261,0
37.8261,0
37.8262,0
37.8262,0
37.8263,0
37.8263,0
37.8264,0
37.8264,0
